Time,Ar,He,Ne,N2,CH4(1),CO2(2),H2O(3),H2(4),CO(5),C2H6(6),site(7),HX(8),CO2X(9),OX(10),OCX(11),HOX(12),H2OX(13),CX(14),CHX(15),CH2X(16),CH3X(17),CH4X(18),HOCXO(19),CXHO(20),HCOOX(21),CXOH(22),HCXOH(23),H2CXOH(24),C2H6X(25),C2H5X(26),CHCH3X(27),CXCH3(28),CXCH2(29),CXHCH2(30),CH3CXO(31)
524.0,0.59207,0.1910127,0.0,0.0,0.0070609,0.0692472,0.0196503,0.1154168,0.0055422,0.0,0.1024252,0.0237152,3.5e-06,3.29e-05,0.8495672,0.0,0.0002414,0.0,9.42e-05,0.0,0.0,0.0239196,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525.0,0.5980858,0.1854131,0.0,0.0,0.0073292,0.0667277,0.0200444,0.1169956,0.0054042,0.0,0.1045338,0.0243699,3.5e-06,3.32e-05,0.845366,0.0,0.0002513,0.0,9.46e-05,0.0,0.0,0.0253468,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526.0,0.6039467,0.1799846,0.0,0.0,0.0076079,0.064272,0.0204583,0.1184651,0.0052653,0.0,0.1067775,0.0250524,3.4e-06,3.35e-05,0.8408775,0.0,0.0002621,0.0,9.5e-05,0.0,0.0,0.0268978,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527.0,0.6096578,0.1747217,0.0,0.0,0.0078966,0.0618781,0.0208917,0.1198283,0.0051258,0.0,0.1090545,0.0257322,3.3e-06,3.39e-05,0.8363026,0.0,0.0002734,0.0,9.52e-05,0.0,0.0,0.0285042,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528.0,0.6152237,0.1696191,0.0,0.0,0.008195,0.0595437,0.0213443,0.1210883,0.004986,0.0,0.1114303,0.0264293,3.3e-06,3.43e-05,0.831508,0.0,0.0002853,0.0,9.54e-05,0.0,0.0,0.0302134,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529.0,0.6206492,0.1646717,0.0,0.0,0.0085028,0.0572667,0.0218155,0.1222481,0.0048459,0.0,0.1139268,0.0271501,3.2e-06,3.47e-05,0.8264473,0.0,0.0002981,0.0,9.55e-05,0.0,0.0,0.0320436,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530.0,0.6259386,0.1598747,0.0,0.0,0.0088198,0.0550454,0.022305,0.1233107,0.0047057,0.0,0.1166476,0.0279235,3.2e-06,3.51e-05,0.8209066,0.0,0.0003123,0.0,9.55e-05,0.0,0.0,0.0340755,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531.0,0.6310965,0.1552233,0.0,0.0,0.0091457,0.0528778,0.0228123,0.1242789,0.0045655,0.0,0.119297,0.0286657,3.1e-06,3.56e-05,0.8154873,0.0,0.0003264,0.0,9.55e-05,0.0,0.0,0.0360887,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532.0,0.6361269,0.1507129,0.0,0.0,0.0094801,0.0507622,0.0233369,0.1251557,0.0044254,0.0,0.1221965,0.029467,3.1e-06,3.61e-05,0.8095309,0.0,0.0003421,0.0,9.54e-05,0.0,0.0,0.0383282,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533.0,0.6410338,0.146339,0.0,0.0,0.0098228,0.048697,0.0238782,0.1259438,0.0042854,0.0,0.1252465,0.0302989,3e-06,3.66e-05,0.8032383,0.0,0.0003589,0.0,9.53e-05,0.0,0.0,0.0407217,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534.0,0.6458211,0.1420974,0.0,0.0,0.0101735,0.0466805,0.0244356,0.1266462,0.0041457,0.0,0.1285004,0.0311753,3e-06,3.72e-05,0.796497,0.0,0.0003771,0.0,9.5e-05,0.0,0.0,0.0433144,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535.0,0.6504925,0.1379838,0.0,0.0,0.0105318,0.0447114,0.0250087,0.1272656,0.0040061,0.0,0.1317379,0.032037,2.9e-06,3.78e-05,0.7897629,0.0,0.0003954,0.0,9.47e-05,0.0,0.0,0.0459305,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536.0,0.6550515,0.1339943,0.0,0.0,0.0108975,0.0427882,0.0255968,0.1278048,0.0038669,0.0,0.1352131,0.0329519,2.9e-06,3.85e-05,0.7825073,0.0,0.0004154,0.0,9.43e-05,0.0,0.0,0.0487759,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537.0,0.6595017,0.1301248,0.0,0.0,0.0112703,0.0409095,0.0261992,0.1282666,0.003728,0.0,0.1388244,0.0338927,2.8e-06,3.92e-05,0.7749403,0.0,0.0004364,0.0,9.39e-05,0.0,0.0,0.0517696,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538.0,0.6638461,0.1263717,0.0,0.0,0.0116496,0.0390741,0.0268153,0.1286538,0.0035895,0.0,0.1427261,0.034899,2.8e-06,4e-05,0.7667366,0.0,0.0004593,0.0,9.33e-05,0.0,0.0,0.0550422,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539.0,0.668088,0.1227312,0.0,0.0,0.0120352,0.0372808,0.0274443,0.1289692,0.0034514,0.0,0.1467615,0.0359299,2.7e-06,4.08e-05,0.7582235,0.0,0.0004834,0.0,9.27e-05,0.0,0.0,0.0584648,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540.0,0.6722302,0.1191997,0.0,0.0,0.0124267,0.0355285,0.0280854,0.1292158,0.0033138,0.0,0.1510602,0.0370182,2.7e-06,4.17e-05,0.7491268,0.0,0.0005092,0.0,9.2e-05,0.0,0.0,0.0621485,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541.0,0.6762755,0.1157739,0.0,0.0,0.0128235,0.0338161,0.0287376,0.1293966,0.0031767,0.0,0.1554994,0.0381328,2.6e-06,4.26e-05,0.7397052,0.0,0.0005362,0.0,9.12e-05,0.0,0.0,0.0659892,0.0,6e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542.0,0.6802265,0.1124504,0.0,0.0,0.0132252,0.0321429,0.0294002,0.1295146,0.0030403,0.0,0.1602336,0.0393121,2.6e-06,4.36e-05,0.7296304,0.0,0.0005653,0.0,9.03e-05,0.0,0.0,0.0701214,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543.0,0.6840857,0.1092258,0.0,0.0,0.0136311,0.0305078,0.0300719,0.1295732,0.0029045,0.0,0.1652512,0.0405529,2.5e-06,4.47e-05,0.7189251,0.0,0.0005963,0.0,8.93e-05,0.0,0.0,0.0745373,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544.0,0.6878551,0.1060971,0.0,0.0,0.0140407,0.0289102,0.0307516,0.1295757,0.0027696,0.0,0.1706236,0.0418723,2.4e-06,4.58e-05,0.7074355,0.0,0.0006298,0.0,8.82e-05,0.0,0.0,0.0793016,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545.0,0.6915368,0.1030612,0.0,0.0,0.0144533,0.0273495,0.0314378,0.1295259,0.0026355,0.0,0.1761971,0.0432324,2.4e-06,4.71e-05,0.6954902,0.0,0.0006647,0.0,8.7e-05,0.0,0.0,0.0842785,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546.0,0.6951326,0.1001152,0.0,0.0,0.0148679,0.025825,0.0321292,0.1294277,0.0025024,0.0,0.1822264,0.0446952,2.3e-06,4.84e-05,0.6825423,0.0,0.0007028,0.0,8.57e-05,0.0,0.0,0.0896963,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547.0,0.6986439,0.097256,0.0,0.0,0.0152838,0.0243365,0.0328239,0.1292853,0.0023705,0.0,0.1884608,0.0461998,2.3e-06,4.98e-05,0.6691304,0.0,0.0007424,0.0,8.42e-05,0.0,0.0,0.0953297,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548.0,0.702072,0.0944809,0.0,0.0,0.0156998,0.0228838,0.0335201,0.1291035,0.0022399,0.0,0.1952958,0.0478415,2.2e-06,5.13e-05,0.6544041,0.0,0.000786,0.0,8.26e-05,0.0,0.0,0.1015358,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549.0,0.7054179,0.0917871,0.0,0.0,0.0161148,0.0214666,0.0342155,0.1288872,0.0021108,0.0,0.2022578,0.0495069,2.2e-06,5.29e-05,0.6393847,0.0,0.0008306,0.0,8.09e-05,0.0,0.0,0.1078834,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550.0,0.7086822,0.089172,0.0,0.0,0.0165275,0.020085,0.0349076,0.1286422,0.0019834,0.0,0.2097855,0.0513013,2.1e-06,5.47e-05,0.6231285,0.0,0.000879,0.0,7.9e-05,0.0,0.0,0.1147693,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551.0,0.7118652,0.086633,0.0,0.0,0.0169363,0.0187394,0.0355936,0.1283746,0.0018579,0.0,0.2178414,0.0532161,2e-06,5.65e-05,0.6057187,0.0,0.0009309,0.0,7.7e-05,0.0,0.0,0.1221569,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552.0,0.7149668,0.0841674,0.0,0.0,0.0173395,0.01743,0.0362703,0.1280913,0.0017346,0.0,0.2262971,0.0552215,2e-06,5.85e-05,0.5874368,0.0,0.0009854,0.0,7.48e-05,0.0,0.0,0.1299233,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553.0,0.7179866,0.0817728,0.0,0.0,0.0177354,0.0161576,0.0369342,0.1277997,0.0016137,0.0,0.2352358,0.0573384,1.9e-06,6.06e-05,0.5681096,0.0,0.0010431,0.0,7.24e-05,0.0,0.0,0.1381376,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554.0,0.7209237,0.0794469,0.0,0.0,0.0181216,0.0149229,0.0375813,0.1275081,0.0014956,0.0,0.2446219,0.0595597,1.8e-06,6.28e-05,0.5478222,0.0,0.0011036,0.0,7e-05,0.0,0.0,0.1467575,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555.0,0.7237768,0.0771871,0.0,0.0,0.018496,0.0137271,0.038207,0.1272257,0.0013804,0.0,0.2545376,0.0619069,1.7e-06,6.51e-05,0.5264073,0.0,0.0011674,0.0,6.74e-05,0.0,0.0,0.155846,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556.0,0.7104704,0.0910305,0.0,0.0,0.0188382,0.0189824,0.0391815,0.1198976,0.0015994,0.0,0.2337622,0.0553097,2.2e-06,7.14e-05,0.5632453,0.0,0.0011045,0.0,6.48e-05,0.0,0.0,0.1464393,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557.0,0.6974085,0.1044295,0.0,0.0,0.0190584,0.0241158,0.0399594,0.1131529,0.0018755,0.0,0.212973,0.0489782,2.6e-06,7.05e-05,0.6018041,0.0,0.001027,0.0,6.55e-05,0.0,0.0,0.1350786,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558.0,0.6845815,0.1174176,0.0,0.0,0.0191677,0.0292376,0.0404711,0.1069989,0.0021256,0.0,0.1972241,0.0441081,2.9e-06,6.98e-05,0.6317418,0.0,0.0009634,0.0,6.52e-05,0.0,0.0,0.1258241,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559.0,0.6720087,0.1300104,0.0,0.0,0.019187,0.0343209,0.0407686,0.101351,0.0023534,0.0,0.1848602,0.0402328,3.2e-06,6.94e-05,0.655806,0.0,0.0009096,0.0,6.44e-05,0.0,0.0,0.1180538,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560.0,0.6597055,0.1422199,0.0,0.0,0.0191336,0.0393451,0.0408931,0.0961407,0.002562,0.0,0.1749755,0.0370924,3.4e-06,6.92e-05,0.6755064,0.0,0.0008636,0.0,6.34e-05,0.0,0.0,0.1114255,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561.0,0.6476822,0.1540576,0.0,0.0,0.0190212,0.0442957,0.0408768,0.0913127,0.0027539,0.0,0.1667836,0.0344522,3.7e-06,6.91e-05,0.692231,0.0,0.0008227,0.0,6.21e-05,0.0,0.0,0.105575,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562.0,0.6359452,0.1655345,0.0,0.0,0.0188607,0.0491623,0.040745,0.0868215,0.0029308,0.0,0.1599921,0.0322291,3.9e-06,6.91e-05,0.7064399,0.0,0.0007866,0.0,6.07e-05,0.0,0.0,0.100418,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563.0,0.6244976,0.1766614,0.0,0.0,0.0186611,0.0539374,0.0405181,0.08263,0.0030944,0.0,0.1541601,0.0302873,4.1e-06,6.92e-05,0.7189498,0.0,0.0007536,0.0,5.92e-05,0.0,0.0,0.095716,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564.0,0.6133402,0.187449,0.0,0.0,0.0184297,0.058616,0.0402125,0.0787068,0.0032457,0.0,0.1492437,0.0286199,4.4e-06,6.94e-05,0.7297681,0.0,0.0007241,0.0,5.77e-05,0.0,0.0,0.0915123,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565.0,0.6024721,0.1979075,0.0,0.0,0.0181723,0.0631947,0.0398419,0.0750257,0.0033858,0.0,0.1449625,0.0271382,4.6e-06,6.97e-05,0.7394371,0.0,0.0006967,0.0,5.62e-05,0.0,0.0,0.0876344,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566.0,0.5918909,0.208047,0.0,0.0,0.017894,0.0676712,0.0394173,0.071564,0.0035156,0.0,0.1412041,0.025808,4.8e-06,7e-05,0.7481588,0.0,0.0006713,0.0,5.47e-05,0.0,0.0,0.0840279,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567.0,0.5815934,0.2178771,0.0,0.0,0.0175988,0.0720444,0.0389481,0.0683024,0.0036358,0.0,0.1380082,0.0246489,5e-06,7.04e-05,0.7557847,0.0,0.0006483,0.0,5.32e-05,0.0,0.0,0.0807807,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568.0,0.5715754,0.2274074,0.0,0.0,0.0172903,0.0763137,0.0384421,0.0652241,0.0037471,0.0,0.1351638,0.0235896,5.1e-06,7.09e-05,0.7627707,0.0,0.0006266,0.0,5.17e-05,0.0,0.0,0.077721,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569.0,0.5618323,0.236647,0.0,0.0,0.0169713,0.0804792,0.0379059,0.0623143,0.00385,0.0,0.1326362,0.0226201,5.3e-06,7.14e-05,0.769171,0.0,0.0006062,0.0,5.02e-05,0.0,0.0,0.0748389,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570.0,0.5523592,0.2456048,0.0,0.0,0.0166443,0.0845415,0.0373453,0.05956,0.003945,0.0,0.1304643,0.0217598,5.5e-06,7.2e-05,0.7748498,0.0,0.0005875,0.0,4.88e-05,0.0,0.0,0.0722118,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571.0,0.5431505,0.2542894,0.0,0.0,0.0163114,0.0885014,0.0367649,0.0569497,0.0040327,0.0,0.128489,0.0209491,5.7e-06,7.26e-05,0.7801929,0.0,0.0005695,0.0,4.74e-05,0.0,0.0,0.0696733,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572.0,0.5342007,0.2627091,0.0,0.0,0.0159745,0.0923602,0.036169,0.0544731,0.0041134,0.0,0.1267462,0.0202049,5.8e-06,7.33e-05,0.7850844,0.0,0.0005525,0.0,4.6e-05,0.0,0.0,0.0672863,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573.0,0.5255042,0.2708722,0.0,0.0,0.015635,0.0961192,0.035561,0.0521209,0.0041876,0.0,0.1252474,0.0195365,6e-06,7.41e-05,0.7894594,0.0,0.0005369,0.0,4.47e-05,0.0,0.0,0.0650946,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574.0,0.5170549,0.2787864,0.0,0.0,0.0152943,0.09978,0.034944,0.0498849,0.0042555,0.0,0.1239102,0.0189111,6.2e-06,7.48e-05,0.7935308,0.0,0.000522,0.0,4.34e-05,0.0,0.0,0.0630011,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575.0,0.5088471,0.2864595,0.0,0.0,0.0149534,0.1033443,0.0343207,0.0477576,0.0043175,0.0,0.1226946,0.0183109,6.3e-06,7.57e-05,0.7974107,0.0,0.0005073,0.0,4.2e-05,0.0,0.0,0.060952,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576.0,0.5008748,0.2938986,0.0,0.0,0.0146135,0.1068139,0.0336933,0.045732,0.0043739,0.0,0.1216771,0.0177773,6.5e-06,7.65e-05,0.8008309,0.0,0.0004941,0.0,4.08e-05,0.0,0.0,0.0590963,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577.0,0.4931321,0.3011112,0.0,0.0,0.0142753,0.1101906,0.0330639,0.0438019,0.0044251,0.0,0.1207584,0.017262,6.6e-06,7.75e-05,0.8041013,0.0,0.0004811,0.0,3.96e-05,0.0,0.0,0.0572731,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578.0,0.4856133,0.308104,0.0,0.0,0.0139394,0.1134764,0.0324341,0.0419617,0.0044712,0.0,0.1199407,0.0167658,6.8e-06,7.85e-05,0.8072135,0.0,0.0004683,0.0,3.83e-05,0.0,0.0,0.0554876,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579.0,0.4783124,0.3148838,0.0,0.0,0.0136066,0.1166732,0.0318055,0.0402061,0.0045124,0.0,0.1192931,0.0163366,6.9e-06,7.95e-05,0.8098695,0.0,0.0004571,0.0,3.72e-05,0.0,0.0,0.0539197,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580.0,0.4712237,0.3214571,0.0,0.0,0.0132774,0.119783,0.0311793,0.0385303,0.0045492,0.0,0.1187155,0.0159137,7.1e-06,8.05e-05,0.812448,0.0,0.0004458,0.0,3.61e-05,0.0,0.0,0.0523528,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581.0,0.4643417,0.3278303,0.0,0.0,0.0129521,0.1228079,0.0305567,0.0369298,0.0045816,0.0,0.118241,0.0155227,7.2e-06,8.16e-05,0.814792,0.0,0.0004353,0.0,3.5e-05,0.0,0.0,0.0508847,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582.0,0.4576607,0.3340095,0.0,0.0,0.0126312,0.1257498,0.0299386,0.0354005,0.0046098,0.0,0.1178343,0.0151358,7.4e-06,8.28e-05,0.8170669,0.0,0.0004248,0.0,3.39e-05,0.0,0.0,0.0494137,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583.0,0.4511752,0.3400006,0.0,0.0,0.012315,0.1286106,0.0293259,0.0339386,0.0046341,0.0,0.1175212,0.0147798,7.5e-06,8.41e-05,0.819116,0.0,0.0004149,0.0,3.28e-05,0.0,0.0,0.0480433,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584.0,0.4448799,0.3458094,0.0,0.0,0.0120036,0.1313925,0.0287193,0.0325406,0.0046546,0.0,0.1172898,0.0144511,7.7e-06,8.53e-05,0.8209635,0.0,0.0004057,0.0,3.19e-05,0.0,0.0,0.0467646,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585.0,0.4387696,0.3514415,0.0,0.0,0.0116975,0.1340974,0.0281194,0.0312031,0.0046715,0.0,0.1171226,0.0141298,7.8e-06,8.66e-05,0.8227239,0.0,0.0003966,0.0,3.09e-05,0.0,0.0,0.0455014,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586.0,0.4328391,0.3569022,0.0,0.0,0.0113967,0.1367272,0.0275267,0.0299231,0.0046851,0.0,0.1170227,0.0138223,8e-06,8.8e-05,0.82436,0.0,0.0003879,0.0,2.99e-05,0.0,0.0,0.0442809,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587.0,0.4270834,0.3621968,0.0,0.0,0.0111013,0.1392838,0.0269418,0.0286977,0.0046953,0.0,0.1169879,0.0135359,8.1e-06,8.94e-05,0.8258358,0.0,0.0003796,0.0,2.9e-05,0.0,0.0,0.043134,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588.0,0.4214975,0.3673303,0.0,0.0,0.0108115,0.1417691,0.0263649,0.0275242,0.0047024,0.0,0.1170127,0.0132588,8.3e-06,9.09e-05,0.8272147,0.0,0.0003715,0.0,2.8e-05,0.0,0.0,0.0420148,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589.0,0.4160766,0.3723078,0.0,0.0,0.0105274,0.1441851,0.0257964,0.0264001,0.0047066,0.0,0.1170979,0.012988,8.4e-06,9.24e-05,0.8285095,0.0,0.0003636,0.0,2.71e-05,0.0,0.0,0.0409126,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590.0,0.4108161,0.3771339,0.0,0.0,0.010249,0.1465334,0.0252365,0.025323,0.0047079,0.0,0.1172342,0.0127392,8.5e-06,9.4e-05,0.8296484,0.0,0.0003562,0.0,2.63e-05,0.0,0.0,0.0398928,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591.0,0.4057115,0.3818134,0.0,0.0,0.0099764,0.148816,0.0246855,0.0242907,0.0047066,0.0,0.1174409,0.0124799,8.7e-06,9.58e-05,0.8307781,0.0,0.0003485,0.0,2.54e-05,0.0,0.0,0.0388224,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592.0,0.4007581,0.3863506,0.0,0.0,0.0097095,0.1510346,0.0241435,0.0233011,0.0047026,0.0,0.1176727,0.0122598,8.8e-06,9.74e-05,0.8316859,0.0,0.0003419,0.0,2.46e-05,0.0,0.0,0.0379085,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593.0,0.3959517,0.3907499,0.0,0.0,0.0094485,0.1531908,0.0236107,0.0223523,0.0046962,0.0,0.1179762,0.0120291,9e-06,9.92e-05,0.8325823,0.0,0.0003349,0.0,2.38e-05,0.0,0.0,0.0369452,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594.0,0.391288,0.3950155,0.0,0.0,0.0091932,0.1552865,0.023087,0.0214423,0.0046874,0.0,0.1182948,0.0118283,9.1e-06,0.000101,0.8333118,0.0,0.0003288,0.0,2.31e-05,0.0,0.0,0.0361029,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595.0,0.386763,0.3991516,0.0,0.0,0.0089436,0.1573232,0.0225727,0.0205695,0.0046763,0.0,0.1187034,0.0116102,9.3e-06,0.000103,0.8340459,0.0,0.0003221,0.0,2.23e-05,0.0,0.0,0.0351836,0.0,2e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596.0,0.3823726,0.403162,0.0,0.0,0.0086998,0.1593026,0.0220677,0.0197322,0.0046632,0.0,0.1191171,0.01142,9.4e-06,0.0001049,0.834632,0.0,0.0003163,0.0,2.16e-05,0.0,0.0,0.0343785,0.0,2e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597.0,0.3781128,0.4070506,0.0,0.0,0.0084616,0.1612262,0.021572,0.0189287,0.004648,0.0,0.119611,0.0112213,9.6e-06,0.000107,0.8351852,0.0,0.0003101,0.0,2.08e-05,0.0,0.0,0.0335347,0.0,2e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598.0,0.37398,0.4108211,0.0,0.0,0.0082291,0.1630956,0.0210856,0.0181577,0.0046308,0.0,0.1201123,0.0110429,9.7e-06,0.000109,0.835626,0.0,0.0003046,0.0,2.02e-05,0.0,0.0,0.0327749,0.0,2e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599.0,0.3699703,0.4144771,0.0,0.0,0.0080021,0.1649124,0.0206086,0.0174177,0.0046118,0.0,0.1206537,0.0108703,9.9e-06,0.0001112,0.8359981,0.0,0.0002992,0.0,1.95e-05,0.0,0.0,0.0320378,0.0,2e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600.0,0.3660802,0.4180221,0.0,0.0,0.0077806,0.1666778,0.0201408,0.0167074,0.0045911,0.0,0.1212636,0.0106953,1e-05,0.0001135,0.8363163,0.0,0.0002937,0.0,1.88e-05,0.0,0.0,0.0312885,0.0,2e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
